"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10"
116012043,"01",1,1,"29",1,2,"32",2,1
116012043,"02",2,2,"28",1,1,"61",1,1
116012043,"03",3,2,"02",NA,NA,NA,NA,NA
116012044,"01",1,1,"41",1,2,"16",1,1
116012044,"02",2,2,"32",2,NA,NA,5,1
116012044,"03",3,1,"11",1,1,"21",4,4
116012044,"04",3,2,"10",1,1,"14",4,4
116012044,"05",3,1,"07",1,1,"11",NA,NA
116012044,"06",3,1,"01",NA,NA,NA,NA,NA
116012017,"06",3,2,"11",1,1,"15",4,4
116012017,"07",3,2,"09",1,1,"12",NA,NA
116012031,"01",1,1,"56",1,2,"16",1,1
116042070,"01",1,1,"30",1,2,"62",1,1
116042070,"02",2,2,"24",1,2,"49",5,1
116042070,"03",3,1,NA,NA,NA,NA,NA,NA
116012031,"02",2,2,"49",1,2,"02",5,1
116012031,"03",3,1,"30",1,2,"62",2,4
116012031,"04",3,2,"28",1,2,"33",5,4
116012031,"05",3,1,"24",1,2,"47",2,4
116012031,"06",3,1,"19",1,1,"42",4,4
116012031,"07",3,2,"17",1,1,"42",4,4
116012031,"08",3,1,"16",1,1,"22",4,4
116012018,"01",1,1,"21",1,1,"51",3,4
116012018,"02",7,2,"20",1,2,"23",2,4
116012018,"03",7,1,"18",1,1,"42",4,4
116012018,"04",7,2,"16",1,1,"41",4,4
116042068,"03",3,1,"08",1,1,"12",NA,NA
116012019,"01",1,1,"33",1,2,"33",3,1
116012019,"02",2,2,"26",1,2,"16",5,1
116012019,"03",3,1,"05",NA,NA,NA,NA,NA
116012019,"04",3,1,NA,NA,NA,NA,NA,NA
116012020,"01",1,1,"49",1,2,"16",2,1
116012020,"02",2,2,"48",2,NA,NA,5,1
116012020,"03",3,1,"23",1,2,"23",1,1
116012020,"04",3,2,"20",1,2,"43",5,1
116012020,"05",3,1,"19",1,2,"23",2,4
116012020,"06",3,1,"17",1,1,"22",4,4
116012020,"07",3,1,"14",1,1,"23",4,4
116012020,"08",3,2,"13",1,1,"22",4,4
116012020,"09",3,1,"11",1,1,"13",4,4
116012020,"10",3,2,"08",1,1,"11",NA,NA
116012032,"01",1,1,"34",1,2,"33",1,1
116012032,"02",2,2,"27",1,2,"33",5,1
116012033,"01",1,1,"54",1,2,"16",1,1
116012033,"02",2,2,"47",1,2,"03",5,1
116012033,"03",3,2,"23",1,2,"62",1,4
116012033,"04",3,2,"19",1,2,"43",6,4
116012033,"05",3,1,"16",1,1,"42",4,4
116012033,"06",3,1,"11",1,1,"16",4,4
116012033,"07",6,2,"75",2,NA,NA,6,2
116012034,"01",1,1,"31",1,2,"23",1,1
116012034,"02",2,2,"27",1,2,"16",5,1
116012034,"03",3,1,"03",NA,NA,NA,NA,NA
116012035,"01",1,1,"76",2,NA,NA,3,1
116012035,"02",2,2,"55",2,NA,NA,5,1
116012035,"03",3,2,"19",1,1,"41",4,4
116012047,"01",1,1,"49",1,1,"33",1,1
116012047,"02",2,2,"39",1,2,"15",5,1
116012047,"03",3,1,"23",1,1,"51",4,4
116012047,"04",3,1,"21",1,2,"43",2,4
116012047,"05",3,1,"18",1,1,"44",4,4
116012047,"06",3,1,"16",1,1,"41",4,4
116012047,"07",3,1,"04",NA,NA,NA,NA,NA
116012046,"01",1,1,"50",1,2,"14",1,1
116012046,"02",2,2,"43",1,2,"14",5,1
116012046,"03",3,1,"18",1,1,"46",4,4
116012046,"04",3,1,"12",1,1,"21",4,4
116012048,"01",1,1,"29",1,2,"33",1,1
116012048,"02",2,2,"27",1,2,"21",5,1
116012048,"03",3,1,"08",1,1,"11",NA,NA
116012048,"04",3,2,"05",NA,NA,NA,NA,NA
116012049,"01",1,1,"47",1,2,"39",1,1
116012049,"02",2,2,"45",1,2,"39",1,1
116012049,"03",3,1,"22",1,2,"44",6,4
116012049,"04",3,2,"18",1,1,"42",4,4
116012049,"05",3,2,"16",1,1,"42",4,4
116012049,"06",3,1,"10",1,1,"13",4,4
116012050,"01",1,1,"58",1,2,"52",3,1
116012050,"02",2,2,"52",1,2,"16",5,1
116012050,"03",3,2,"30",1,2,"62",2,4
116012050,"04",3,1,"29",1,1,"61",4,4
116012050,"05",3,1,"27",1,2,"62",2,4
116012050,"06",3,2,"23",1,2,"43",6,4
116012050,"07",3,2,"16",1,1,"42",4,4
116012020,"11",4,2,"16",1,2,"23",5,1
116012028,"08",3,2,"06",2,NA,NA,NA,NA
116012042,"07",3,2,"05",NA,NA,NA,NA,NA
116042068,"04",3,1,"06",2,NA,NA,NA,NA
116032064,"07",3,1,"03",NA,NA,NA,NA,NA
116052071,"05",3,2,"01",NA,NA,NA,NA,NA
116013020,"01",1,2,"69",2,NA,NA,3,2
116013019,"01",1,1,"63",2,NA,NA,1,1
116013019,"02",2,2,"50",2,NA,NA,5,1
116013019,"03",3,2,"22",1,2,"42",5,1
116013019,"04",3,1,"20",1,2,"44",2,4
116013019,"05",3,1,"17",1,1,"44",4,4
116013019,"06",3,2,"17",1,1,"48",4,4
116013019,"07",3,2,"16",1,1,"42",4,4
116013019,"08",3,1,"11",1,1,"21",4,4
116013019,"09",3,1,"09",1,1,"14",NA,NA
116013019,"10",3,1,"09",1,1,"14",NA,NA
116013018,"01",1,1,"66",2,NA,NA,1,1
116013018,"02",2,2,"60",2,NA,NA,5,1
116013018,"03",3,1,"32",1,2,"23",2,4
116013018,"04",3,2,"23",1,2,"43",6,4
116013017,"01",1,1,"51",1,2,"03",1,1
116013017,"02",2,2,"48",2,NA,NA,5,1
116013017,"03",3,2,"27",1,2,"33",5,4
116013017,"04",3,1,"26",1,1,"51",4,4
116013017,"05",3,1,"24",1,2,"43",2,4
116013017,"06",3,1,"22",1,2,"23",2,4
116013017,"07",3,1,"18",1,1,"42",4,4
116013016,"01",1,1,"46",1,2,"39",1,1
116013016,"02",2,2,"36",1,2,"23",5,1
116013016,"03",3,2,"17",1,1,"42",4,4
116013016,"04",3,2,"15",1,1,"42",4,4
116013016,"05",3,2,"12",1,1,"22",4,4
116013016,"06",3,2,"10",1,1,"14",4,4
116013016,"07",3,2,NA,NA,NA,NA,NA,NA
116023055,"01",1,1,"33",1,2,"16",1,1
116023055,"02",2,2,"37",1,2,"16",5,1
116023055,"03",3,2,"05",NA,NA,NA,NA,NA
116023055,"04",3,1,NA,NA,NA,NA,NA,NA
116023053,"01",1,1,"51",1,2,"03",1,1
116023053,"02",2,2,"53",1,2,"16",5,1
116023053,"03",3,2,"13",1,1,"23",4,4
116023053,"04",3,1,"08",1,1,"12",NA,NA
116023051,"01",1,2,"53",2,NA,NA,3,2
116023051,"02",3,2,"28",1,2,"33",2,4
116023051,"03",3,1,"23",1,2,"41",1,4
116023051,"04",3,1,"17",1,1,"42",4,4
116023051,"05",3,1,"14",1,1,"41",4,4
116023052,"01",1,1,"34",1,2,"62",1,1
116023052,"02",2,2,"26",1,2,"52",5,1
116023054,"01",1,2,"41",1,2,"16",3,2
116023054,"02",3,1,"24",1,2,"43",1,4
116023054,"03",3,1,"22",1,2,"47",2,4
116023054,"04",3,1,"20",1,1,"48",4,4
116023054,"05",3,2,"18",1,2,"47",2,4
116023054,"06",3,1,"16",1,1,"44",4,4
116023054,"07",3,1,"14",1,1,"23",4,4
116023046,"01",1,1,"42",1,2,"33",1,1
116023046,"02",2,2,"40",1,2,"03",5,1
116023046,"03",3,1,"21",1,2,"23",6,4
116023046,"04",3,1,"19",1,2,"23",6,4
116023046,"05",3,1,"08",1,1,"13",NA,NA
116023048,"01",1,1,"68",2,NA,NA,3,1
116023048,"02",2,2,"60",2,NA,NA,5,1
116023048,"03",3,1,"23",1,2,"22",1,4
116023048,"04",3,1,"21",1,2,"22",6,4
116023048,"05",3,1,"18",1,1,"48",4,4
116023049,"01",1,1,"37",1,2,"23",1,1
116023049,"02",2,2,"34",1,2,"16",5,1
116023049,"03",3,1,"14",1,1,"23",4,4
116023049,"04",3,1,"10",1,1,"14",4,4
116023049,"05",3,2,"05",NA,NA,NA,NA,NA
116013026,"01",1,1,"49",2,NA,NA,1,1
116013026,"02",2,2,"44",2,NA,NA,5,1
116013026,"03",3,2,"24",1,2,"42",5,4
116013026,"04",3,1,"23",1,2,"46",1,4
116013026,"05",3,1,"17",1,1,"41",4,4
116013026,"06",3,1,"15",1,1,"41",4,4
116013026,"07",3,2,"13",1,1,"21",4,4
116013026,"08",3,2,"09",1,1,"13",NA,NA
116013027,"01",1,1,"52",2,NA,NA,1,1
116023047,"01",1,1,"49",2,NA,NA,1,1
116023047,"02",2,2,"35",1,2,"03",1,1
116023047,"03",3,1,"21",1,2,"52",6,4
116023047,"04",3,1,"19",1,2,"46",1,4
116023047,"05",3,2,"17",1,1,"42",4,4
116023047,"06",3,2,"15",1,1,"42",4,4
116023047,"07",3,1,"09",1,1,"14",NA,NA
116023050,"01",1,1,"35",1,2,"23",1,1
116023050,"02",2,2,"29",1,2,"23",5,1
116023050,"03",3,2,"08",1,1,"12",NA,NA
116023050,"04",3,1,"05",NA,NA,NA,NA,NA
116013027,"02",2,2,"46",2,NA,NA,4,1
116013027,"03",3,1,"26",1,2,"46",2,4
116013027,"04",3,1,"24",2,NA,NA,6,4
116013027,"05",3,2,"20",1,2,"43",6,4
116013027,"06",3,2,"18",1,1,"48",4,4
116013027,"07",3,1,"14",1,1,"41",4,4
116013027,"08",3,1,"11",1,1,"15",4,4
116013028,"01",1,1,"45",1,2,"16",1,1
116013028,"02",2,2,"35",2,NA,NA,5,1
116013028,"03",3,2,"19",1,1,"51",4,4
116013028,"04",3,1,"18",1,1,"48",4,4
116013028,"05",3,2,"16",1,1,"42",4,4
116013028,"06",3,1,"13",1,1,"23",4,4
116013028,"07",3,1,"08",1,1,"12",NA,NA
116013028,"08",3,1,"04",NA,NA,NA,NA,NA
116013028,"09",6,2,"85",2,NA,NA,3,2
116013030,"01",1,1,"26",1,2,"16",1,1
116013030,"02",2,2,"24",1,2,"42",5,1
116013030,"03",3,2,"04",NA,NA,NA,NA,NA
116013029,"01",1,1,"24",1,1,"51",3,4
116013029,"02",7,2,"25",1,2,"62",1,4
116053066,"01",1,1,"49",2,NA,NA,1,1
116053066,"02",2,2,"37",2,NA,NA,5,1
116053066,"03",3,1,"14",1,1,"22",4,4
116053066,"04",3,2,"13",1,1,"21",4,4
116053066,"05",3,2,"11",1,1,"15",4,4
116053066,"06",3,1,"08",1,1,"13",NA,NA
116053066,"07",3,2,"05",NA,NA,NA,NA,NA
116053066,"08",3,2,"03",NA,NA,NA,NA,NA
116053067,"01",1,1,"62",2,NA,NA,1,1
116053067,"02",2,2,"50",2,NA,NA,1,1
116053067,"03",3,1,"26",1,2,"33",1,4
116053067,"04",3,2,"24",1,2,"33",5,4
116053067,"05",3,1,"22",1,2,"42",2,4
116053067,"06",3,1,"20",1,2,"43",6,4
116053067,"07",3,1,"18",1,1,"42",4,4
116053067,"08",3,2,"16",1,1,"23",4,4
116053068,"01",1,1,"36",1,2,"16",1,1
116053068,"02",2,2,"20",1,2,"41",5,1
116053068,"03",3,2,"04",NA,NA,NA,NA,NA
116053068,"04",3,1,NA,NA,NA,NA,NA,NA
116053069,"01",1,1,"69",2,NA,NA,1,1
116053069,"02",2,2,"49",2,NA,NA,5,1
116053069,"03",3,1,"29",1,2,"32",1,4
116053069,"04",3,1,"23",1,2,"22",2,4
116053069,"05",3,1,"18",1,2,"23",6,4
116053069,"06",3,2,"16",1,1,"42",4,4
116053069,"07",3,2,"14",1,1,"41",4,4
116053069,"08",3,1,"13",1,1,"22",4,4
116053070,"01",1,1,"28",1,2,"33",1,1
116053070,"02",2,2,"24",1,2,"23",5,1
116053070,"03",3,1,"01",NA,NA,NA,NA,NA
116033058,"01",1,2,"46",2,NA,NA,3,2
116033058,"02",3,1,"22",1,2,"43",1,4
116033058,"03",3,2,"15",2,NA,NA,6,4
116033058,"04",3,1,"14",1,1,"23",4,4
116033058,"05",3,2,"12",1,1,"21",4,4
116033058,"06",3,2,"06",1,1,"11",NA,NA
116033058,"07",3,2,"24",1,2,"62",2,4
116033060,"01",1,1,"47",2,NA,NA,1,1
116033060,"02",2,2,"40",2,NA,NA,3,1
116033060,"03",3,2,"24",1,2,"62",2,4
116033056,"01",1,1,"51",2,NA,NA,1,1
116033056,"02",2,2,"40",2,NA,NA,5,1
116033056,"03",3,2,"24",1,2,"62",2,4
116033056,"04",3,2,"23",1,2,"52",2,4
116033056,"05",3,1,"22",1,2,"52",1,4
116033056,"06",3,1,"15",1,1,"41",4,4
116033059,"01",1,1,"72",2,NA,NA,3,1
116033059,"02",2,2,"63",2,NA,NA,5,1
116033059,"03",3,2,"46",2,NA,NA,5,4
116033057,"01",1,1,"32",1,2,"23",1,1
116033057,"02",2,2,"22",1,2,"45",5,1
116033057,"03",3,2,"02",NA,NA,NA,NA,NA
116033060,"04",3,1,"23",1,2,"62",1,4
116033060,"05",3,1,"19",1,2,"43",6,4
116033060,"06",3,2,"17",1,1,"42",4,4
116033060,"07",3,1,"16",1,1,"46",4,4
116033060,"08",3,1,"11",1,1,"13",4,4
116033059,"04",3,2,"23",1,2,"43",5,4
116033059,"05",3,2,"20",1,2,"43",5,4
116013001,"01",1,1,"38",1,2,"52",1,1
116013001,"02",2,2,"31",1,2,"33",5,1
116013003,"01",1,1,"25",1,2,"42",1,1
116013003,"02",2,2,"25",1,2,"43",5,1
116013003,"03",3,2,"02",NA,NA,NA,NA,NA
116013004,"01",1,1,"35",1,1,"16",3,1
116013004,"02",2,2,"29",2,NA,NA,5,1
116013005,"01",1,2,"35",1,1,"61",1,2
116013005,"02",3,1,"16",1,1,"42",4,4
116013010,"01",1,1,"39",1,2,"23",1,1
116013002,"01",1,1,"32",1,2,"62",1,1
116013002,"02",2,2,"26",1,2,"43",5,1
116013006,"01",1,1,"41",1,2,"52",1,1
116013006,"02",2,2,"37",1,2,"33",5,1
116013006,"03",3,2,"15",1,1,"41",4,4
116013006,"04",3,1,"14",1,1,"23",4,4
116013006,"05",3,2,"11",1,1,"15",4,4
116013010,"02",2,2,"35",1,2,"22",5,1
116013010,"03",3,1,"16",1,2,"47",6,4
116013007,"01",1,1,"24",1,2,"43",1,1
116013007,"02",2,2,"26",1,2,"33",5,1
116013007,"03",3,2,"01",NA,NA,NA,NA,NA
116013008,"01",1,1,"39",1,2,"14",1,1
116013008,"02",2,2,"32",1,2,"16",5,1
116013008,"03",3,1,"13",1,1,"21",4,4
116013008,"04",3,2,"10",1,1,"14",4,4
116013010,"04",3,2,"13",1,1,"22",4,4
116013011,"01",1,1,"36",1,1,"61",1,1
116013011,"02",2,2,"26",1,2,"33",5,1
116013011,"03",3,2,"04",NA,NA,NA,NA,NA
116013011,"04",3,2,NA,NA,NA,NA,NA,NA
116013012,"01",1,1,"60",2,NA,NA,1,1
116013012,"02",2,2,"48",2,NA,NA,5,1
116013012,"03",3,1,"29",1,2,"33",1,1
116013012,"04",3,2,"25",1,1,"51",4,4
116013012,"05",3,1,"19",1,1,"61",4,4
116013012,"06",3,1,"14",1,1,"23",4,4
116013012,"07",3,2,"10",1,1,"15",4,4
116013012,"08",4,2,"24",1,2,"52",2,1
116013013,"01",1,1,"66",2,NA,NA,1,1
116013013,"02",2,2,"47",2,NA,NA,5,1
116013013,"03",3,1,"24",1,2,"43",1,4
116013013,"04",3,2,"22",1,2,"52",2,4
116013013,"05",3,2,"19",1,2,"43",6,4
116013013,"06",3,2,"17",1,1,"48",4,4
116013013,"07",3,2,"14",1,1,"41",4,4
116013013,"08",3,2,"13",1,1,"22",4,4
116013013,"09",3,2,"11",1,1,"15",4,4
116013014,"01",1,1,"51",2,NA,NA,1,1
116013009,"01",1,1,"41",1,2,"62",1,1
116013009,"02",2,2,"34",1,2,"62",1,1
116013009,"03",3,2,"10",1,1,"15",4,4
116013009,"04",3,2,"09",1,1,"13",NA,NA
116013014,"02",2,2,"41",2,NA,NA,5,1
116013014,"03",3,2,"19",1,2,"45",6,4
116013014,"04",3,1,"16",1,1,"44",4,4
116013014,"05",3,2,"14",1,1,"41",4,4
116013015,"01",1,1,"42",1,2,"52",1,1
116013015,"02",2,2,"36",1,2,"33",5,1
116013015,"03",3,1,"17",1,1,"42",4,4
116013015,"04",3,2,"15",1,1,"42",4,4
116013015,"05",3,1,"11",1,1,"21",4,4
116013015,"06",3,1,"02",NA,NA,NA,NA,NA
116013015,"07",3,1,"02",NA,NA,NA,NA,NA
116013015,"08",6,2,"71",2,NA,NA,5,2
116013023,"01",1,1,"41",2,NA,NA,1,1
116013023,"02",2,2,"32",1,2,"03",5,1
116013023,"03",3,1,"04",NA,NA,NA,NA,NA
116013021,"01",1,1,"77",1,2,"16",1,1
116013021,"02",2,2,"70",1,2,"16",5,1
116013021,"03",3,1,"30",1,2,"62",1,1
116013025,"01",1,2,"75",2,NA,NA,3,2
116013024,"01",1,1,"39",1,2,"33",3,1
116013024,"02",2,2,"33",2,NA,NA,5,1
116013024,"03",3,2,"18",1,1,"44",4,4
116013024,"04",3,1,"06",1,1,"11",NA,NA
116013024,"05",3,2,"04",NA,NA,NA,NA,NA
116013024,"06",3,1,"02",NA,NA,NA,NA,NA
116013024,"07",6,2,"75",2,NA,NA,6,2
116013024,"08",7,2,"29",1,2,"33",5,4
116013024,"09",7,2,"27",1,2,"33",5,4
116013023,"04",3,1,NA,NA,NA,NA,NA,NA
116013035,"01",1,1,"49",1,2,"16",1,1
116013035,"02",2,2,"35",2,NA,NA,5,1
116013035,"03",3,2,"20",1,2,"43",5,1
116013035,"04",3,2,"16",1,1,"41",4,4
116013035,"05",3,1,"14",1,1,"23",4,4
116013035,"06",3,2,"13",1,1,"22",4,4
116013035,"07",3,2,"08",1,1,"23",NA,NA
116013034,"01",1,1,"47",1,2,"23",1,1
116013034,"02",2,2,"44",1,2,"03",5,1
116013034,"03",3,1,"23",1,2,"47",1,4
116013034,"04",3,1,"18",1,2,"42",6,4
116013034,"05",3,1,"16",1,1,"44",4,4
116013034,"06",3,1,"13",1,1,"23",4,4
116013034,"07",3,2,"13",1,1,"23",4,4
116013032,"01",1,1,"56",2,NA,NA,1,1
116013032,"02",2,2,"45",2,NA,NA,5,1
116013009,"05",3,2,NA,NA,NA,NA,NA,NA
116013022,"01",1,1,"38",1,2,"52",1,1
116013022,"02",2,2,"33",1,2,"47",5,1
116013032,"03",3,1,"23",1,2,"16",1,1
116013032,"04",3,1,"18",1,2,"16",2,4
116013032,"05",3,1,"14",1,1,"41",4,4
116013032,"06",4,2,"17",1,2,"21",5,1
116013036,"01",1,1,"41",1,2,"52",1,1
116013036,"02",2,2,"38",1,2,"33",5,1
116013036,"03",3,1,"14",1,1,"41",4,4
116013038,"01",1,1,"75",2,NA,NA,3,1
116013038,"02",2,2,"65",2,NA,NA,5,1
116013038,"03",3,2,"42",1,2,"16",5,2
116013038,"04",3,2,"33",1,2,"62",1,4
116013037,"01",1,1,"65",2,NA,NA,1,1
116013037,"02",2,2,"51",2,NA,NA,5,1
116013037,"03",3,1,"23",1,1,"61",1,4
116013037,"04",3,2,"17",1,1,"48",4,4
116013031,"01",1,1,"42",1,2,"03",1,1
116013031,"02",2,2,"36",1,2,"03",5,1
116013031,"03",3,2,"19",1,2,"42",5,1
116013031,"04",3,2,"17",1,2,"42",5,1
116013031,"05",3,1,"14",1,1,"22",4,4
116013031,"06",3,1,"06",1,1,"31",NA,NA
116013031,"07",3,1,"01",NA,NA,NA,NA,NA
116013033,"01",1,1,"52",2,NA,NA,1,1
116013033,"02",2,2,"44",2,NA,NA,5,1
116013033,"03",3,2,"22",1,2,"45",2,4
116013033,"04",3,1,"19",1,2,"23",1,4
116013033,"05",3,1,"17",1,2,"21",6,4
116013033,"06",3,1,"15",1,1,"21",4,4
116013033,"07",3,1,"13",1,1,"22",4,4
116013033,"08",3,1,"11",1,1,"14",4,4
116013033,"09",3,1,"08",1,1,"13",NA,NA
116013033,"10",6,2,"99",2,NA,NA,3,2
116013038,"05",3,1,"30",1,2,"62",1,1
116013038,"06",3,1,"27",1,1,"71",1,4
116013040,"01",1,2,"50",1,2,"23",3,2
116013040,"02",3,1,"20",1,2,"47",2,4
116013040,"03",3,2,"18",1,1,"42",4,1
116013040,"04",3,1,"16",1,1,"44",4,4
116013043,"01",1,1,"37",1,2,"23",1,1
116013043,"02",2,2,"34",1,2,"23",5,1
116013043,"03",3,1,"12",1,1,"21",4,4
116013043,"04",3,2,"05",NA,NA,NA,NA,NA
116013044,"01",1,1,"34",1,2,"76",1,1
116013044,"02",2,2,"25",1,2,"62",1,1
116013044,"03",3,2,"03",NA,NA,NA,NA,NA
116013042,"01",1,2,"60",2,NA,NA,3,2
116013042,"02",3,2,"30",1,2,"33",5,3
116013041,"01",1,1,"38",1,2,"16",1,1
116013039,"01",1,1,"68",1,2,"39",3,1
116013039,"02",2,2,"65",2,NA,NA,5,1
116013041,"02",2,2,"33",1,2,"23",1,1
116013041,"03",3,1,"13",1,1,"22",4,4
116013041,"04",3,2,"09",1,1,"13",NA,NA
116033061,"01",1,1,"31",1,2,"21",1,1
116033061,"02",2,2,"19",1,1,"42",4,1
116033061,"03",3,1,"02",NA,NA,NA,NA,NA
116033064,"01",1,2,"49",1,2,"03",3,2
116033065,"01",1,1,"32",1,2,"13",1,1
116033065,"02",2,2,"29",1,2,"16",5,1
116033065,"03",3,1,"04",NA,NA,NA,NA,NA
116033064,"02",3,1,"29",1,2,"43",1,1
116033064,"03",3,1,"21",1,2,"21",1,4
116013045,"01",1,1,"36",1,2,"16",1,1
116013045,"02",2,2,"26",1,2,"16",5,1
116013045,"03",3,1,"07",1,1,"11",NA,NA
116013045,"04",3,2,"01",NA,NA,NA,NA,NA
116033063,"01",1,1,"45",1,1,"61",1,1
116033063,"02",2,2,"40",2,NA,NA,5,1
116033063,"03",3,2,"21",1,2,"43",1,4
116033063,"04",3,1,"18",1,1,"49",4,4
116033063,"05",3,2,"14",1,1,"41",4,4
116033063,"06",3,2,"12",1,1,"21",4,4
116033064,"04",3,1,"17",1,1,"46",4,4
116033064,"05",3,2,"13",1,1,"23",4,4
116033064,"06",3,2,"11",1,1,"15",4,4
116053072,"01",1,1,"25",1,2,"43",1,1
116053072,"02",2,2,"23",1,2,"45",5,1
116053072,"03",3,1,"02",NA,NA,NA,NA,NA
116053073,"01",1,2,"61",2,NA,NA,3,2
116053074,"01",1,1,"33",1,2,"23",1,1
116053074,"02",2,2,"30",1,2,"23",5,1
116053074,"03",3,2,"08",1,1,"12",NA,NA
116053074,"04",3,1,"06",1,1,"11",NA,NA
116053075,"01",1,1,"47",1,2,"16",1,1
116053075,"02",2,2,"45",2,NA,NA,5,1
116053075,"03",3,1,"26",1,2,"33",2,4
116053075,"04",3,1,"23",1,2,"43",6,4
116053075,"05",3,1,"17",1,1,"44",4,4
116053075,"06",3,1,"15",1,1,"41",4,4
116033062,"01",1,1,"37",1,2,"52",1,1
116033062,"02",2,2,"35",1,2,"43",1,1
116033062,"03",3,1,"03",NA,NA,NA,NA,NA
116033062,"04",3,1,"13",1,1,"22",4,4
116033062,"05",3,2,"15",1,2,"22",5,4
116053075,"07",3,1,"07",1,1,"12",NA,NA
116063076,"01",1,1,"33",1,2,"62",1,1
116063076,"02",2,2,"30",1,1,"61",4,1
116063076,"03",3,2,"01",NA,NA,NA,NA,NA
116063077,"01",1,1,"42",1,2,"16",1,1
116063077,"02",2,2,"35",1,2,"03",5,1
116063077,"03",3,1,"16",1,1,"46",4,4
116063077,"04",3,2,"15",1,1,"41",4,4
116063077,"05",3,2,"13",1,1,"21",4,4
116063077,"06",3,1,"06",2,NA,NA,NA,NA
116063078,"01",1,1,"56",2,NA,NA,1,1
116063078,"02",2,2,"47",2,NA,NA,5,1
116063078,"03",3,1,"26",1,2,"47",2,4
116053071,"01",1,1,"51",1,2,"32",1,1
116053071,"02",2,2,"50",1,2,"02",5,1
116053071,"03",3,1,"28",1,2,"32",1,1
116053071,"04",3,1,"25",1,2,"62",2,1
116053071,"05",3,1,"23",1,1,"51",4,1
116053071,"06",3,1,"18",1,2,"43",6,4
116053071,"07",3,2,"14",1,1,"41",4,4
116053071,"08",3,1,"13",1,1,"23",4,4
116053071,"09",4,2,"21",1,2,"43",5,1
116053071,"10",4,2,"18",1,2,"43",5,1
116063080,"01",1,2,"48",1,2,"16",1,2
116063078,"04",3,2,"25",1,2,"62",2,4
116063078,"05",3,1,"21",1,2,"42",6,4
116063078,"06",3,2,"20",1,2,"43",6,4
116063078,"07",3,2,"19",1,2,"47",6,4
116063078,"08",3,2,"17",1,1,"41",4,4
116063078,"09",3,1,"15",1,1,"41",4,4
116063078,"10",3,2,"12",1,1,"15",4,4
116063078,"11",3,1,"07",1,1,"12",NA,NA
116073083,"01",1,1,"41",2,NA,NA,1,1
116073083,"02",2,2,"33",1,2,"16",5,1
116073083,"03",3,2,"18",1,2,"43",6,4
116073083,"04",3,1,"15",1,1,"42",4,4
116073083,"05",3,1,"14",1,1,"23",4,4
116073084,"01",1,1,"30",1,2,"52",1,1
116073084,"02",2,2,"30",1,2,"13",5,1
116073084,"03",3,1,NA,NA,NA,NA,NA,NA
116073085,"01",1,1,"51",2,NA,NA,1,1
116073085,"02",2,2,"47",2,NA,NA,5,1
116073085,"03",3,2,"25",1,2,"22",5,1
116063079,"01",1,1,"46",1,2,"33",1,1
116063079,"02",2,2,"36",1,2,"33",1,1
116063079,"03",3,2,"10",1,1,"16",4,4
116063079,"04",3,2,"08",1,1,"14",NA,NA
116063079,"05",3,1,"03",NA,NA,NA,NA,NA
116073085,"04",3,1,"18",1,2,"41",6,4
116073085,"05",3,2,"15",1,1,"41",4,4
116073085,"06",5,2,"03",NA,NA,NA,NA,NA
116073087,"01",1,1,"33",1,2,"62",1,1
116073087,"02",2,2,"30",1,1,"51",1,1
116073081,"01",1,1,"43",2,NA,NA,1,1
116073081,"02",2,2,"39",1,2,"22",5,1
116073081,"03",3,2,"19",1,2,"22",5,4
116073081,"04",3,1,"16",1,2,"22",6,4
116073081,"05",3,1,"14",1,1,"22",4,4
116073081,"06",3,2,"11",1,1,"14",4,4
116073089,"01",1,1,"46",1,2,"16",1,1
116073089,"02",2,2,"37",2,NA,NA,5,1
116073089,"03",3,1,"19",1,2,"45",6,4
116073089,"04",3,1,"17",1,1,"46",4,4
116073089,"05",3,1,"15",1,1,"22",4,4
116073089,"06",3,2,"08",1,1,"12",NA,NA
116063080,"02",3,1,"30",1,2,"62",2,4
116063080,"03",3,1,"29",1,2,"52",2,4
116063080,"04",3,1,"27",1,2,"52",6,4
116073086,"01",1,1,"34",1,2,"62",1,1
116073086,"02",2,2,"30",1,2,"62",1,1
116073082,"01",1,1,"35",1,2,"33",1,1
116073082,"02",2,2,"26",1,2,"33",5,1
116073087,"03",3,2,"10",1,1,"14",4,4
116073087,"04",3,1,"05",NA,NA,NA,NA,NA
116073090,"01",1,1,"39",1,2,"62",1,1
116073090,"02",2,2,"34",1,2,"52",1,1
116073090,"03",3,1,"12",1,1,"21",4,4
116073090,"04",3,2,"11",1,1,"15",4,4
116013001,"03",3,2,"09",1,1,"14",NA,NA
116013001,"04",3,2,"03",NA,NA,NA,NA,NA
116023054,"08",3,1,"12",1,1,"21",4,4
116063080,"05",3,2,"23",1,2,"52",1,4
116073088,"01",1,1,"49",2,NA,NA,1,1
116073088,"02",2,2,"40",2,NA,NA,5,1
116073088,"03",3,2,"25",1,2,"33",2,1
116073088,"04",3,1,"24",1,2,"46",1,4
116073088,"05",3,1,"19",1,1,"45",4,4
116073088,"06",3,2,"17",1,1,"42",4,4
116073088,"07",3,2,"14",1,1,"23",4,4
116073088,"08",3,2,"04",NA,NA,NA,NA,NA
116073082,"03",3,2,"03",NA,NA,NA,NA,NA
116013005,"03",3,1,"12",1,1,"22",4,4
