"ADDRESS","COL1","COL3","COL4"
"000013033","044111",1,23000
"000013031","042111",NA,150000
"000013031","044111",1,18500
"000013031","045111",1,24000
"000013031","045212",1,25500
"000013033","045212",1,60000
"000013035","042214",8,1e+05
"000013035","045311",1,25000
"000073106","042111",NA,470000
"000073106","044111",1,25000
"000073106","045111",1,27000
"000073106","045211",1,19000
"000073107","042111",NA,480000
"000073107","044111",1,27000
"000073107","045111",1,45000
"000013001","042111",NA,110000
"000013001","044111",1,46000
"000013001","045212",1,24000
"000013001","045311",1,34500
"000073109","042111",NA,950000
"000073109","044111",1,45000
"000073109","044211",1,2000
"000073109","044311",1,10000
"000073109","045111",1,45000
"000073109","045211",1,35000
"000013008","042111",NA,150000
"000013007","042111",NA,120000
"000013007","044111",1,10000
"000013007","045212",1,7000
"000013007","045311",1,25200
"000013006","045311",1,7400
"000013008","045111",1,30000
"000013008","045311",1,450000
"000013009","042111",NA,1e+05
"000013009","044111",1,15000
"000013009","045111",1,20000
"000013009","045212",1,28000
"000013009","045311",1,50000
"000043055","042111",NA,80000
"000043055","044111",1,7500
"000043055","045111",1,8000
"000043055","045311",1,7800
"000043052","042111",NA,80000
"000043052","045211",1,8000
"000043052","045311",1,32000
"000043051","042214",8,2e+05
"000043054","042111",NA,120000
"000043053","045111",1,45000
"000043053","045212",1,80000
"000043053","045311",1,1e+05
"000013010","042111",NA,110000
"000013010","045111",1,21000
"000013010","045212",1,28000
"000063080","042111",NA,90000
"000063080","045311",1,7000
"000063076","042111",NA,90000
"000063076","045212",1,28000
"000063076","045311",1,18500
"000063079","042111",NA,80000
"000063079","045212",1,15000
"000063079","045311",1,30000
"000063078","042111",NA,1e+05
"000063078","045211",1,12000
"000063078","045311",1,25000
"000013020","042111",NA,70000
"000013020","044111",1,12000
"000013020","045111",1,14000
"000013020","045212",1,7000
"000013020","045311",1,40000
"000013016","042111",NA,1e+05
"000013016","045211",1,6000
"000013017","042111",NA,140000
"000013017","044111",1,8000
"000013017","045212",1,6000
"000013018","042111",NA,110000
"000013018","044111",1,8000
"000013018","045111",1,25000
"000013018","045212",1,8500
"000063077","042111",NA,1e+05
"000063077","045212",1,14500
"000013022","042111",NA,70000
"000013022","044111",1,5000
"000013022","045212",1,14000
"000013022","045311",1,40000
"000011006","044111",1,50000
"000011006","045111",1,50000
"000011011","045212",1,13000
"000041059","042111",NA,220000
"000041059","044111",1,38000
"000041059","045111",1,30000
"000041059","045212",1,14500
"000041058","042111",NA,180000
"000041058","044111",1,18000
"000041058","045111",1,40000
"000041063","042111",NA,110000
"000011007","042111",NA,90000
"000011007","044111",1,12000
"000091111","042111",NA,2e+05
"000091111","044111",1,64000
"000091111","045111",1,84000
"000091111","045212",1,18000
"000041060","042111",NA,180000
"000041060","045111",1,26800
"000041060","045212",1,18500
"000041061","042214",8,70000
"000041061","045112",1,1e+05
"000011007","045212",1,8000
"000011008","042111",NA,140000
"000011008","044111",1,28000
"000011008","045111",1,1e+05
"000041063","044111",1,10000
"000041063","045111",1,23000
"000041063","045212",1,14000
"000051067","042111",NA,120000
"000051067","044111",1,12000
"000011006","045212",1,8000
"000011006","045311",1,7000
"000011009","042111",NA,140000
"000051068","042111",NA,170000
"000051068","044111",1,21000
"000051068","045111",1,55000
"000051068","045212",1,12500
"000051069","042111",NA,140000
"000051069","044111",1,6000
"000051069","045111",1,22000
"000051069","045212",1,14000
"000051070","045111",1,20000
"000051070","045212",1,12500
"000051070","045311",1,6000
"000041062","042111",NA,210000
"000041062","044111",1,30000
"000041062","045111",1,60000
"000041062","045212",1,13000
"000011009","045212",1,26000
"000011009","045311",1,40000
"000011010","042111",NA,60000
"000011010","045112",1,21000
"000011010","045212",1,8000
"000011010","045311",1,40000
"000011011","042111",NA,120000
"000011011","044111",1,25000
"000041065","045212",1,11000
"000011031","042111",NA,450000
"000011012","042111",NA,3e+05
"000011012","044111",1,160000
"000011012","045212",1,40000
"000011013","042111",NA,120000
"000011013","044111",1,17000
"000011013","045111",1,24000
"000011013","045212",1,14000
"000011015","042111",NA,3e+05
"000011015","044111",1,25000
"000011015","045111",1,56000
"000011015","045212",1,28500
"000011024","042214",8,1e+05
"000011024","045212",1,12000
"000011034","042111",NA,4e+05
"000011031","045212",7,18000
"000011031","045311",1,30000
"000011026","042111",NA,180000
"000061073","044111",1,30000
"000061073","045111",1,35000
"000061083","042212",1,60000
"000011026","044111",1,18000
"000011026","045212",1,21000
"000011027","042111",NA,150000
"000011027","044111",1,10000
"000011027","045112",1,35000
"000011027","045212",1,10000
"000011029","042111",NA,120000
"000011029","045212",1,16000
"000011030","042111",NA,110000
"000011030","044111",1,32000
"000011030","045111",1,85000
"000011030","045212",1,20000
"000011037","042111",NA,1e+05
"000061071","042111",NA,150000
"000061071","045111",1,3e+05
"000061071","045212",1,3000
"000061071","045311",1,1e+05
"000011023","042214",8,1e+05
"000011023","045212",1,13500
"000011034","044211",1,4000
"000011034","045212",1,24000
"000051066","045111",1,250000
"000051066","045212",1,32000
"000061082","042111",NA,140000
"000061082","044111",1,16800
"000061082","045111",1,43700
"000061083","041111",1,60000
"000011039","042111",NA,70000
"000011039","045111",1,25000
"000011039","045212",1,10000
"000011038","042111",NA,1e+05
"000011038","045111",1,35000
"000011038","045212",1,13500
"000011038","045311",1,9600
"000011036","042214",8,80000
"000011036","045111",1,7000
"000011036","045212",1,14800
"000011037","044111",1,20000
"000011037","045111",1,32000
"000011037","045212",1,7000
"000011040","042111",NA,50000
"000011040","044111",1,10000
"000011040","045111",1,15000
"000011040","045212",1,3500
"000041065","042111",NA,80000
"000011033","042111",NA,4e+05
"000011033","045212",1,18000
"000021042","042214",8,170000
"000021042","045112",1,20000
"000011032","042111",NA,450000
"000011032","045212",1,12000
"000021044","042111",NA,120000
"000021044","044111",1,8700
"000021044","045111",1,11200
"000021044","045212",1,13000
"000021044","045311",1,40000
"000021045","042111",NA,1e+05
"000021045","045311",1,3300
"000031048","042111",NA,150000
"000031048","044111",1,11000
"000031048","045111",1,25000
"000031050","042111",NA,150000
"000041058","045212",1,18500
"000041065","044111",1,13500
"000021042","045212",1,22000
"000031051","042111",NA,140000
"000041057","042111",NA,150000
"000021041","042213",3,250000
"000021041","044111",1,30000
"000021041","045111",5,25000
"000011028","042111",NA,620000
"000011028","044111",1,24000
"000011028","045211",1,25000
"000031046","042111",NA,220000
"000021043","042111",NA,150000
"000021043","044111",1,26800
"000021043","045111",1,19700
"000021043","045212",1,37500
"000031046","044111",1,20000
"000031046","045111",1,30000
"000031046","045212",1,97500
"000031046","045311",1,15000
"000031048","045212",1,11000
"000031048","045311",1,80000
"000031049","042111",NA,150000
"000031049","044111",1,8000
"000031049","045111",1,12000
"000031049","045212",1,15000
"000031050","044111",1,12000
"000031050","045111",1,30000
"000031047","042111",NA,180000
"000031047","044111",1,35000
"000031047","045111",1,22000
"000031047","045212",1,13000
"000031051","045111",1,137000
"000031051","045212",1,8000
"000051066","042212",1,360000
"000011032","045311",1,180000
"000011002","042111",NA,150000
"000071106","042213",3,750000
"000031052","042111",NA,110000
"000031052","044111",1,5500
"000031052","045111",1,54000
"000031052","045212",1,8000
"000011002","045212",1,35000
"000011002","045311",1,7000
"000011003","042111",NA,160000
"000011003","045212",1,8000
"000041064","042111",NA,140000
"000041064","044111",1,15000
"000041064","045111",1,25000
"000041064","045212",1,14500
"000041064","045311",1,76000
"000041065","045111",1,14000
"000051070","042111",NA,180000
"000011001","042111",NA,120000
"000011001","044111",1,8800
"000011001","045212",1,16500
"000011001","045311",1,26000
"000011004","042111",NA,450000
"000011004","044111",1,40000
"000011004","045112",1,23000
"000011004","045212",1,13000
"000041056","042111",NA,130000
"000041056","045111",1,13500
"000041056","045212",1,13000
"000041057","045111",1,70000
"000041057","045212",1,14000
"000011005","042111",NA,50000
"000011005","045212",1,5000
"000061073","042111",NA,570000
"000071106","045111",1,40520
"000011006","042111",NA,80000
"000061083","044111",1,5000
"000061083","045111",1,10000
"000061084","041111",1,150000
"000061084","044111",1,26000
"000061084","045111",1,18000
"000061084","045212",1,8000
"000061085","042111",NA,80000
"000061085","045212",1,5000
"000061085","045311",1,6800
"000071091","042214",8,250000
"000071091","044111",1,36000
"000071091","045111",1,17000
"000071091","045211",1,85000
"000061075","042111",NA,130000
"000061075","044111",1,80000
"000061075","045111",1,25000
"000061075","045212",1,12000
"000071092","042111",NA,4e+05
"000071092","044111",1,35000
"000071092","045111",1,45000
"000061082","045212",1,8500
"000071092","045211",1,130000
"000061083","045212",1,8500
"000061083","045311",1,6000
"000061087","042111",NA,60000
"000061087","045111",1,9000
"000061087","045212",1,17000
"000061089","042111",NA,1e+05
"000061089","045212",1,13000
"000061089","045311",1,6000
"000071098","042214",8,60000
"000061086","042111",NA,80000
"000061086","045111",1,160000
"000061086","045212",1,30000
"000061086","045311",1,80000
"000061088","042111",NA,80000
"000061088","045212",1,8000
"000061090","042111",NA,120000
"000061090","045111",1,31000
"000071093","042111",NA,140000
"000071095","042111",NA,1e+05
"000071098","045212",1,8000
"000071099","042111",NA,60000
"000071100","042111",NA,70000
"000071100","045111",1,12000
"000071100","045212",1,8500
"000071100","045311",1,40000
"000071101","042111",NA,170000
"000071101","045212",1,21000
"000071102","042111",NA,120000
"000071096","042111",NA,120000
"000071096","045111",1,118000
"000071096","045212",1,32000
"000071096","045311",1,44000
"000071102","045212",1,24000
"000071102","045311",1,28000
"000071103","042111",NA,85000
"000071103","045212",1,13000
"000011014","042111",NA,180000
"000071094","042111",NA,2e+05
"000071094","044111",1,25000
"000071094","045111",1,10000
"000071104","042214",8,90000
"000071104","045212",1,6500
"000071105","042111",NA,110000
"000071105","045111",1,150000
"000071105","045212",1,25500
"000011014","044111",1,12000
"000011014","045111",1,30000
"000011014","045212",1,13500
"000091112","042111",NA,220000
"000091112","044111",1,18000
"000071109","042213",3,850000
"000071109","045111",1,65000
"000071109","045211",1,40000
"000071107","042213",3,750000
"000071107","044111",1,25000
"000071107","045111",1,18200
"000091112","045111",1,68000
"000091112","045212",1,27000
"000091113","042111",NA,180000
"000091113","045212",1,18000
"000091113","045311",1,15000
"000091114","042111",NA,150000
"000091115","042111",NA,120000
"000091115","044111",1,28000
"000091115","045111",1,40000
"000091115","045212",1,27000
"000071105","045311",1,30000
"000071110","042213",3,850000
"000071110","044111",1,8000
"000071110","045111",1,255200
"000071110","045211",1,97000
"000071108","042213",3,750000
"000071108","045112",1,24000
"000091115","045311",1,45000
"000011025","042214",8,1e+05
"000011025","045212",1,20000
"000011008","045212",1,21000
"000011016","042111",NA,80000
"000011016","045212",1,14000
"000011016","045311",1,3500
"000011019","042111",NA,150000
"000011019","044111",1,15000
"000011019","045111",1,20000
"000011019","045212",1,9500
"000011019","045311",1,14000
"000011022","042214",8,1e+05
"000011013","045311",1,120000
"000011018","042111",NA,120000
"000011018","044111",1,20000
"000011018","045111",1,1e+05
"000011018","045212",1,14000
"000011018","045311",1,35000
"000011021","042214",8,1e+05
"000011021","045212",1,18000
"000011017","042111",NA,70000
"000011020","042111",NA,60000
"000011022","045212",1,30000
"000011035","042111",NA,280000
"000011035","044111",1,40000
"000011035","044211",1,4000
"000011035","045111",1,66000
"000011035","045212",1,36000
"000011035","045311",1,2e+05
"000011036","045311",1,13000
"000031050","045212",1,23000
"000071097","042111",NA,120000
"000071097","045111",1,25000
"000071097","045212",1,13000
"000071097","045311",1,40000
"000021041","045212",1,150000
"000011033","045311",1,45000
"000071093","044111",1,17000
"000071093","045111",1,30000
"000071093","045212",1,13500
"000071093","045311",1,1e+05
"000071094","045212",1,27500
"000091112","045311",1,50000
"000091114","044111",1,55000
"000091114","045111",1,84000
"000091114","045212",1,34000
"000091114","045311",1,14800
"000091111","045311",1,44000
"000041065","045311",1,35000
"000031053","042111",NA,120000
"000031053","044111",1,60000
"000031053","045111",1,40000
"000031054","042111",NA,150000
"000031054","044111",1,60000
"000031054","045111",1,81000
"000031054","045212",1,24000
"000031055","042111",NA,2e+05
"000031055","045111",1,16000
"000031055","045212",1,30000
"000031055","045311",1,6000
"000041062","045311",1,80000
"000051066","045311",1,60000
"000061072","042111",NA,2e+05
"000061072","044111",1,24000
"000061072","045111",1,38000
"000061072","045212",1,36000
"000061074","042111",NA,110000
"000061074","044111",1,45000
"000061074","045212",1,16500
"000061074","045311",1,2e+05
"000061076","042111",NA,180000
"000061076","044111",1,67000
"000061076","045111",1,62000
"000061076","045212",1,16000
"000061076","045311",1,60000
"000061078","042111",NA,150000
"000061078","045212",1,35000
"000061077","042111",NA,170000
"000061077","044111",1,306000
"000061077","045212",1,14000
"000061077","045311",1,2e+05
"000061079","042111",NA,150000
"000061079","045111",1,30000
"000061079","045212",1,80000
"000061080","042111",NA,170000
"000061080","044111",1,15000
"000061073","045212",1,6000
"000031053","045212",1,16000
"000061080","045111",1,55000
"000061080","045212",1,24500
"000061080","045311",1,42000
"000061081","042111",NA,150000
"000061081","044111",1,14000
"000061081","045112",1,25000
"000061081","045212",1,10000
"000071108","045211",1,19600
"000071107","045211",1,19600
"000012016","044111",1,3000
"000012016","045111",1,130000
"000012016","045212",1,14000
"000012017","044111",1,5000
"000012017","045111",1,50000
"000012018","045111",1,6200
"000012018","045212",1,6500
"000012031","044111",1,10000
"000012031","045111",1,15000
"000012031","045212",1,17000
"000012033","042214",8,140000
"000012033","045111",1,11000
"000012033","045212",1,12500
"000012035","042214",8,1e+05
"000012035","045111",1,25000
"000012035","045212",1,16500
"000012035","045311",1,6000
"000012032","042111",NA,1e+05
"000012032","045111",1,15000
"000012032","045212",1,7000
"000012034","042111",NA,180000
"000012034","044111",1,7000
"000012034","045111",1,20000
"000072106","042111",NA,7500000
"000072106","044111",1,8000
"000072106","045111",1,30000
"000072108","042111",NA,750000
"000032046","042111",NA,110000
"000032046","044111",1,20000
"000012017","045212",1,27000
"000012019","042111",NA,110000
"000012019","044111",1,5000
"000012019","045212",1,35000
"000032046","045111",1,25000
"000032046","045212",1,12000
"000072091","041111",1,150000
"000072091","044111",1,10000
"000072107","042111",NA,750000
"000072107","044111",1,13000
"000072107","045111",1,36000
"000013025","042111",NA,70000
"000013025","044111",1,10000
"000013025","045212",1,12000
"000033049","042111",NA,140000
"000033049","044111",1,5500
"000033049","045111",1,9000
"000033049","045212",1,13000
"000033049","045311",1,15000
"000013021","042111",NA,80000
"000013021","045212",1,28000
"000013008","044111",1,23000
"000033050","042111",NA,80000
"000033050","045111",1,11000
"000033050","045212",1,7500
"000073091","042214",8,1e+05
"000043051","044111",1,25000
"000043051","045111",1,18000
"000043051","045212",1,15000
"000043051","045311",1,53000
"000043053","042111",NA,120000
"000043053","044111",1,65000
"000013006","042111",NA,90000
"000013006","044111",1,22000
"000013006","045111",1,260000
"000013006","045212",1,7000
"000013023","042111",NA,1e+05
"000013023","044111",1,75000
"000013023","045212",1,48000
"000073091","045212",1,14000
"000073092","042111",NA,120000
"000073092","044111",1,23500
"000073092","045212",1,13000
"000073092","045311",1,1e+05
"000013010","045311",1,40000
"000043061","042111",NA,150000
"000043061","045111",1,33000
"000043061","045212",1,40000
"000043061","045311",1,120000
"000043062","042111",NA,250000
"000043062","044111",1,30000
"000043062","045111",1,41000
"000043062","045212",1,25000
"000043062","045311",1,2e+05
"000043063","042111",NA,120000
"000043063","044111",1,50000
"000043063","045212",1,24000
"000043063","045311",1,185000
"000043064","042111",NA,70000
"000043064","044111",1,18000
"000043054","044111",1,160000
"000043054","045111",1,60000
"000043054","045212",1,24000
"000043064","045212",1,7500
"000043064","045311",1,130000
"000043065","042111",NA,110000
"000043065","045111",1,45000
"000043065","045212",1,14000
"000043065","045311",1,62000
"000033047","042111",NA,140000
"000033047","045111",1,12000
"000033047","045212",1,12000
"000033047","045311",1,170000
"000013040","042111",NA,2e+05
"000013040","044111",1,11000
"000013040","045111",1,15000
"000013024","042111",NA,150000
"000013024","045212",1,70000
"000013036","042111",NA,120000
"000013036","044111",1,6800
"000013036","045111",1,14500
"000013036","045311",1,14800
"000033046","042111",NA,150000
"000033046","044111",1,20000
"000033046","045111",1,13500
"000033046","045212",1,13000
"000033046","045311",1,30000
"000033048","042111",NA,150000
"000033048","044111",1,28000
"000033048","045111",1,8000
"000033048","045212",1,14000
"000013039","042111",NA,1e+05
"000013039","044111",1,28000
"000013039","045111",1,17500
"000013039","045212",1,28000
"000013039","045311",1,35000
"000013038","042111",NA,110000
"000013038","044111",1,150000
"000013038","045111",1,35000
"000013038","045212",1,14000
"000013024","045311",1,580000
"000013037","042111",NA,170000
"000013037","044111",1,35000
"000013037","045111",1,47500
"000073099","042111",NA,1e+05
"000073099","045111",1,1e+05
"000073099","045212",1,13500
"000073098","042111",NA,150000
"000073098","044111",1,140000
"000073097","042111",NA,620000
"000073097","044111",1,7500
"000073097","045212",1,19000
"000073098","045111",1,32000
"000073098","045212",1,18500
"000063066","042111",NA,80000
"000063066","045111",1,22000
"000073096","042111",NA,1e+05
"000073096","044111",1,70000
"000073096","045111",1,45000
"000073100","042111",NA,130000
"000073100","044111",1,11000
"000073100","045212",1,8500
"000073100","045311",1,22000
"000063066","045212",1,12000
"000063066","045311",1,60000
"000063070","042111",NA,120000
"000063068","042111",NA,70000
"000063068","044111",1,3500
"000063068","045111",1,7500
"000063068","045212",1,4800
"000063068","045311",1,3750
"000063070","045111",1,14000
"000063070","045212",1,12000
"000063070","045311",1,180000
"000073098","045311",1,240000
"000013003","042214",8,110000
"000013003","045212",1,21000
"000063069","042111",NA,90000
"000063069","044111",1,12500
"000013003","045311",1,40000
"000063069","045111",1,28000
"000063069","045212",1,16700
"000063069","045311",1,13500
"000063085","042111",NA,150000
"000063085","044111",1,15000
"000063085","045111",1,55000
"000063081","042111",NA,70000
"000063081","045311",1,60000
"000063067","042111",NA,50000
"000063067","044111",1,2500
"000063067","045111",1,4000
"000063067","045212",1,4800
"000063083","042111",NA,1e+05
"000063083","044111",1,8000
"000063083","045111",1,32000
"000063083","045212",1,25000
"000063083","045311",1,160000
"000063082","042111",NA,60000
"000063082","045212",1,8000
"000063082","045311",1,33500
"000063085","045212",1,18000
"000063084","042111",NA,120000
"000063084","044111",1,19000
"000063084","045111",1,36500
