"ADDRESS","COL01","COL03","COL04","COL05","COL06","COL07","COL08","COL09","COL10"
"004043053","03",3,2,NA,NA,NA,NA,NA,NA
"004033036","01",1,1,"48",1,2,"12",1,1
"004033036","02",2,2,"45",2,NA,NA,1,1
"004033036","03",3,2,"24",1,2,"13",5,1
"004033036","04",3,1,"21",1,2,"47",1,4
"004033036","05",3,1,"19",1,2,"45",1,4
"004033036","06",3,1,"18",1,1,"46",4,4
"004013028","01",1,1,"75",2,NA,NA,3,2
"004043051","01",1,1,"25",2,NA,NA,1,1
"004043051","02",2,2,"25",2,NA,NA,1,1
"004043051","03",3,2,"04",NA,NA,NA,NA,NA
"004043051","04",3,2,"02",NA,NA,NA,NA,NA
"004043054","01",1,1,"70",2,NA,NA,1,1
"004043054","02",2,2,"65",2,NA,NA,1,1
"004043054","03",2,2,"37",2,NA,NA,1,1
"004043054","04",3,1,"21",1,2,"15",1,4
"004043054","05",3,1,"19",1,2,"15",1,4
"004043054","06",3,1,"12",1,1,"15",4,4
"004043054","07",3,1,"07",1,1,"11",NA,NA
"004043054","08",4,2,"17",1,2,"15",5,1
"004033045","01",1,1,"33",2,NA,NA,1,1
"004033045","02",2,2,"23",1,2,"14",5,1
"004033045","03",3,2,"08",1,1,"12",NA,NA
"004013028","02",3,2,"40",1,2,"15",5,1
"004013028","03",3,1,"25",1,2,"15",1,3
"004013030","01",1,1,"40",1,2,"15",1,1
"004013030","02",2,2,"39",1,2,"23",1,1
"004013030","03",3,2,"17",1,1,"46",4,4
"004013030","04",3,1,"14",1,1,"23",4,4
"004013030","05",3,1,"08",1,1,"13",NA,NA
"004013026","01",1,1,"76",1,2,"02",3,1
"004013026","02",2,2,"74",2,NA,NA,5,1
"004033044","01",1,1,"68",2,NA,NA,1,1
"004033044","02",2,2,"66",2,NA,NA,5,1
"004033044","03",3,1,"27",1,2,"23",1,1
"004033044","04",4,2,"18",1,2,"43",5,1
"004033044","05",5,1,NA,NA,NA,NA,NA,NA
"004033041","01",1,1,"46",1,2,"23",1,1
"004033041","02",2,2,"46",1,2,"16",5,1
"004033041","03",3,1,"25",1,2,"35",2,1
"004033041","04",3,2,"18",1,1,"42",4,4
"004033041","05",3,1,"14",1,1,"41",4,4
"004033041","06",4,2,"24",1,2,"43",5,1
"004033041","07",5,2,"01",NA,NA,NA,NA,NA
"004033042","01",1,1,"42",1,2,"14",1,1
"004033042","02",2,2,"38",1,2,"22",1,1
"004033042","03",3,2,"16",1,1,"44",4,4
"004033042","04",3,2,"15",1,1,"42",4,4
"004033042","05",3,1,"14",1,1,"41",4,4
"004033042","06",3,2,"13",1,1,"22",4,4
"004033042","07",6,2,"61",2,NA,NA,5,2
"004013012","01",1,1,"37",1,2,"15",1,1
"004013012","02",2,2,"28",1,2,"22",5,1
"004033043","01",1,1,"70",2,NA,NA,3,1
"004033043","02",2,2,"58",2,NA,NA,5,1
"004033043","03",3,2,"27",1,2,"02",5,4
"004033043","04",3,1,"26",1,2,"21",1,4
"004033043","05",3,2,"20",1,2,"21",5,4
"004103105","01",1,1,"51",1,2,"02",1,1
"004103105","02",2,2,"51",2,NA,NA,1,1
"004103105","03",3,2,"23",1,2,"22",5,4
"004103105","04",3,1,"19",1,2,"41",1,4
"004013029","01",1,1,"68",2,NA,NA,1,1
"004013029","02",2,2,"63",2,NA,NA,1,1
"004013029","03",3,2,"36",1,2,"15",5,4
"004013029","04",3,1,"24",1,2,"22",1,1
"004013029","05",4,2,"18",1,2,"23",5,1
"004013027","01",1,1,"41",1,2,"23",1,1
"004013027","02",2,2,"35",2,NA,NA,1,1
"004013027","03",3,1,"04",NA,NA,NA,NA,NA
"004013027","04",6,2,"77",2,NA,NA,6,2
"004103105","05",3,1,"12",2,NA,NA,6,4
"004103103","01",1,1,"77",2,NA,NA,1,1
"004103103","02",2,2,"57",2,NA,NA,1,1
"004103103","03",3,1,"27",1,2,"15",1,1
"004103103","04",3,1,"19",1,2,"15",1,4
"004103103","05",3,2,"16",1,2,"15",5,4
"004103103","06",4,2,"27",1,2,"02",5,1
"004103103","07",5,2,"03",NA,NA,NA,NA,NA
"004103102","01",1,1,"65",2,NA,NA,1,1
"004103102","02",2,2,"40",2,NA,NA,5,1
"004103102","03",3,2,"24",1,2,"02",5,4
"004103102","04",3,1,"20",1,2,"15",1,4
"004103102","05",3,1,"17",1,2,"15",6,4
"004103102","06",3,2,"16",1,2,"15",5,4
"004103102","07",3,2,"14",1,2,"15",5,4
"004103102","08",3,2,"11",1,1,"15",4,4
"004103102","09",3,2,"09",1,1,"13",NA,NA
"004103101","01",1,1,"39",1,2,"15",1,1
"004103101","02",2,2,"32",1,2,"02",5,1
"004103101","03",3,1,"12",1,1,"21",4,4
"004103101","04",3,1,"05",NA,NA,NA,NA,NA
"004013013","01",1,1,"45",1,2,"15",1,1
"004013013","02",2,2,"42",2,NA,NA,1,1
"004013013","03",3,1,"20",1,2,"14",1,1
"004013013","04",3,1,"18",1,2,"03",1,4
"004013013","05",3,2,"16",1,2,"13",1,4
"004013013","06",3,1,"13",1,1,"03",4,4
"004013013","07",4,2,"28",1,2,"02",1,1
"004013013","08",5,2,"02",NA,NA,NA,NA,NA
"004013011","01",1,1,"57",1,2,"12",1,1
"004013011","02",2,2,"51",2,NA,NA,1,1
"004013011","03",3,1,"25",1,2,"22",2,1
"004013011","04",3,1,"18",1,2,"15",1,4
"004013011","05",4,2,"17",1,2,"23",5,1
"004013012","03",3,2,"09",1,1,"14",NA,NA
"004013012","04",3,2,"02",NA,NA,NA,NA,NA
"004103104","01",1,1,"35",2,NA,NA,1,1
"004103104","02",2,2,"36",2,NA,NA,1,1
"004103104","03",3,1,"12",1,1,"22",4,4
"004103104","04",3,1,"11",1,1,"21",4,4
"004103104","05",3,1,"10",1,1,"14",4,4
"004013015","01",1,1,"41",1,2,"12",1,1
"004013015","02",2,2,"38",1,1,"02",4,1
"004013014","01",1,1,"57",1,2,"16",1,1
"004013014","02",2,2,"50",2,NA,NA,1,1
"004013014","03",3,2,"19",1,2,"43",5,4
"004013014","04",3,2,"14",1,1,"23",4,4
"004013024","01",1,1,"33",1,2,"23",1,1
"004013024","02",2,2,"29",1,2,"23",5,1
"004013024","03",3,2,"02",NA,NA,NA,NA,NA
"004013015","03",3,2,"19",1,2,"14",5,3
"004013015","04",3,1,"15",1,1,"41",4,4
"004063074","01",1,1,"45",1,2,"15",1,1
"004063074","02",2,2,"39",2,NA,NA,1,1
"004063074","03",3,2,"17",1,2,"12",5,4
"004063074","04",3,2,"15",1,2,"15",1,4
"004063074","05",3,2,"13",1,2,"13",1,4
"004063074","06",3,2,"12",1,2,"13",1,4
"004063074","07",3,1,"10",1,1,"14",4,4
"004063074","08",3,2,"08",1,1,"13",NA,NA
"004063074","09",3,1,"05",NA,NA,NA,NA,NA
"004063071","01",1,1,"48",2,NA,NA,1,1
"004063071","02",2,2,"41",2,NA,NA,1,1
"004063071","03",3,1,"16",1,2,"14",1,4
"004063071","04",3,2,"13",1,2,"13",5,4
"004063071","05",3,2,"11",1,2,"13",5,4
"004063071","06",3,1,"10",1,1,"12",4,4
"004063071","07",3,1,"08",1,1,"11",NA,NA
"004063071","08",3,2,"08",1,1,"11",NA,NA
"004063072","01",1,1,"38",1,2,"15",1,1
"004063072","02",2,2,"22",2,NA,NA,1,1
"004063072","03",3,2,"06",1,1,"11",NA,NA
"004063072","04",3,2,"05",NA,NA,NA,NA,NA
"004063072","05",3,2,"02",NA,NA,NA,NA,NA
"004063072","06",3,1,NA,NA,NA,NA,NA,NA
"004063072","07",7,1,"22",1,2,"15",1,4
"004063073","01",1,1,"57",2,NA,NA,1,1
"004063073","02",2,2,"50",2,NA,NA,1,1
"004063073","03",3,1,"18",1,2,"23",1,4
"004063073","04",3,1,"15",1,2,"14",1,4
"004063073","05",3,1,"15",1,2,"15",1,4
"004063073","06",3,1,"11",1,1,"15",4,4
"004063075","01",1,1,"83",2,NA,NA,1,1
"004063075","02",2,2,"75",2,NA,NA,1,1
"004063075","03",3,2,"30",2,NA,NA,1,4
"004053057","01",1,1,"67",2,NA,NA,1,1
"004053057","02",2,2,"64",2,NA,NA,1,1
"004053057","03",3,1,"39",1,2,"15",1,1
"004053057","04",3,1,"25",1,2,"14",1,4
"004053057","05",3,2,"21",2,NA,NA,5,4
"004053057","06",4,2,"37",2,NA,NA,5,1
"004053057","07",5,1,"15",1,2,"15",1,4
"004053057","08",5,2,"13",2,NA,NA,5,4
"004053057","09",5,1,"10",1,1,"15",4,4
"004053057","10",5,2,"02",NA,NA,NA,NA,NA
"004053056","01",1,1,"34",1,2,"15",1,1
"004053056","02",2,2,"27",1,2,"03",1,1
"004053056","03",3,2,"04",NA,NA,NA,NA,NA
"004053060","01",1,1,"36",1,2,"12",1,1
"004053060","02",2,2,"31",1,2,"04",1,1
"004053060","03",3,1,"06",1,1,"11",NA,NA
"004053060","04",3,2,"04",NA,NA,NA,NA,NA
"004053060","05",3,1,"02",NA,NA,NA,NA,NA
"004053058","01",1,1,"43",2,NA,NA,1,1
"004053058","02",2,2,"43",2,NA,NA,1,1
"004053058","03",3,1,"21",1,2,"15",1,4
"004053058","04",3,1,"16",1,1,"41",4,4
"004053058","05",3,1,"13",1,2,"22",1,4
"004053058","06",3,2,"11",1,2,"12",5,4
"004053059","01",1,1,"28",1,2,"02",1,1
"004053059","02",2,2,"30",2,NA,NA,1,1
"004053059","03",3,1,"06",1,1,"11",NA,NA
"004053059","04",3,2,"02",NA,NA,NA,NA,NA
"004133119","01",1,1,"45",1,2,"14",1,1
"004133119","02",2,2,"39",1,2,"14",5,1
"004133119","03",3,1,"18",1,2,"22",1,4
"004133119","04",3,2,"16",1,2,"14",5,1
"004133119","05",3,2,"10",1,1,"15",4,4
"004133119","06",3,2,"03",NA,NA,NA,NA,NA
"004013015","05",3,1,"10",1,1,"14",4,4
"004013002","08",5,2,"04",NA,NA,NA,NA,NA
"004033045","04",3,2,"04",NA,NA,NA,NA,NA
"004014005","01",1,1,"36",1,2,"04",1,1
"004014005","02",2,2,"30",2,NA,NA,1,1
"004014005","03",3,1,"13",1,1,"22",4,4
"004014005","04",3,1,"11",1,1,"15",4,4
"004014005","05",3,1,"07",1,1,"11",NA,NA
"004014005","06",3,2,"04",NA,NA,NA,NA,NA
"004014005","07",3,2,NA,NA,NA,NA,NA,NA
"004014005","08",6,1,"73",2,NA,NA,6,2
"004014001","01",1,1,"37",2,NA,NA,1,1
"004014001","02",2,2,"35",2,NA,NA,5,1
"004014001","03",3,1,"16",1,1,"23",4,4
"004014001","04",3,2,"15",2,NA,NA,5,4
"004014001","05",3,1,"13",1,1,"14",4,4
"004014001","06",3,1,"12",1,1,"14",4,4
"004014001","07",3,1,"08",1,1,"11",NA,NA
"004014004","01",1,1,"36",1,2,"33",1,1
"004014004","02",2,2,"32",2,NA,NA,5,1
"004014004","03",3,1,"13",1,1,"23",4,4
"004014004","04",3,2,"08",1,1,"12",NA,NA
"004014003","01",1,1,"26",1,2,"22",1,1
"004014003","02",2,2,"31",2,NA,NA,5,1
"004014003","03",3,1,"10",1,1,"15",4,4
"004014003","04",3,2,"07",1,1,"11",NA,NA
"004014003","05",3,1,"05",NA,NA,NA,NA,NA
"004014003","06",3,1,"01",NA,NA,NA,NA,NA
"004014003","07",6,2,"45",2,NA,NA,3,2
"004014003","08",7,1,"24",1,2,"51",2,4
"004014003","09",7,1,"21",1,2,"42",1,4
"004014003","10",7,2,"18",2,NA,NA,1,4
"004014002","01",1,1,"44",1,2,"03",1,1
"004014002","02",2,2,"36",2,NA,NA,1,1
"004014002","03",3,1,"21",1,2,"15",1,4
"004014002","04",3,1,"21",2,NA,NA,1,4
"004014002","05",3,1,"19",1,1,"48",4,4
"004014002","06",3,1,"17",1,1,"41",4,4
"004014002","07",3,1,"15",1,1,"23",4,4
"004014002","08",3,2,"11",1,1,"15",4,4
"004124111","01",1,1,"46",1,2,"02",1,1
"004124111","02",2,2,"39",2,NA,NA,1,1
"004124111","03",3,1,"20",1,2,"21",2,4
"004124111","04",3,2,"18",1,2,"15",1,4
"004124111","05",3,2,"16",1,2,"15",5,4
"004124111","06",3,1,"14",1,2,"15",1,4
"004124111","07",3,2,"11",1,1,"15",4,4
"004124112","01",1,1,"17",1,2,"23",1,4
"004124112","02",6,2,"54",2,NA,NA,1,2
"004124113","01",1,2,"39",2,NA,NA,3,2
"004124113","02",3,1,"18",1,2,"21",1,4
"004124113","03",3,1,"17",1,2,"15",1,4
"004124113","04",3,1,"15",1,1,"23",4,4
"004124113","05",3,1,"13",1,1,"22",4,4
"004124113","06",3,1,"11",1,1,"15",4,4
"004124115","01",1,1,"56",2,NA,NA,1,1
"004124115","02",2,2,"50",2,NA,NA,1,1
"004124115","03",3,2,"12",1,1,"21",4,4
"004124115","04",3,1,"08",1,1,"13",NA,NA
"004124114","01",1,1,"60",2,NA,NA,1,2
"004034040","01",1,1,"55",2,NA,NA,1,1
"004034040","02",2,2,"54",2,NA,NA,5,1
"004034040","03",3,1,"12",1,2,"15",6,4
"004034036","01",1,1,"52",1,2,"15",1,1
"004034036","02",2,2,"54",2,NA,NA,1,1
"004034038","01",1,1,"51",1,2,"02",1,1
"004034038","02",2,2,"52",2,NA,NA,1,1
"004034038","03",3,2,"21",1,2,"15",1,4
"004034038","04",3,2,"20",1,2,"22",1,4
"004034038","05",3,2,"13",1,1,"22",4,4
"004034039","01",1,1,"32",1,2,"15",1,1
"004034039","02",2,2,"25",1,1,"02",5,1
"004034039","03",3,1,"07",1,1,"11",NA,NA
"004034039","04",3,2,"01",NA,NA,NA,NA,NA
"004034037","01",1,1,"32",2,NA,NA,1,1
"004034037","02",2,2,"40",1,2,"02",1,1
"004034037","03",3,1,"12",1,1,"22",4,4
"004034037","04",3,2,"10",1,1,"15",4,4
"004034037","05",6,2,"46",2,NA,NA,5,2
"004034036","03",3,1,"35",1,2,"23",1,1
"004034036","04",3,1,"33",1,2,"23",1,1
"004034036","05",3,1,"32",1,2,"62",1,1
"004034036","06",3,1,"30",1,2,"23",1,1
"004034036","07",3,1,"28",1,2,"15",1,4
"004034036","08",3,1,"25",1,2,"15",1,4
"004034036","09",3,2,"17",1,1,"42",4,4
"004034036","10",4,2,"23",1,2,"43",5,1
"004034036","11",4,2,"24",1,2,"22",5,1
"004034036","12",4,2,"25",2,NA,NA,5,1
"004034036","13",5,1,"04",NA,NA,NA,NA,NA
"004034036","14",5,1,NA,NA,NA,NA,NA,NA
"004054064","01",1,1,"40",1,2,"15",1,1
"004054064","02",2,2,"36",2,NA,NA,1,1
"004054064","03",3,2,"18",2,NA,NA,1,4
"004054064","04",3,2,"17",2,NA,NA,5,4
"004054064","05",3,2,"16",1,1,"12",4,4
"004094098","01",1,1,"38",1,2,"22",1,1
"004094098","02",2,2,"33",2,NA,NA,1,1
"004094098","03",3,2,"14",1,1,"23",4,4
"004094098","04",3,2,"10",1,1,"15",4,4
"004094098","05",3,1,"04",NA,NA,NA,NA,NA
"004094098","06",6,2,"76",2,NA,NA,3,2
"004094100","01",1,1,"43",1,2,"02",1,1
"004094100","02",2,2,"38",2,NA,NA,1,1
"004094100","03",3,1,"16",1,1,"42",4,4
"004094100","04",3,2,"12",1,2,"21",5,4
"004094100","05",3,2,"06",2,NA,NA,NA,NA
"004084081","01",1,1,"38",1,2,"22",1,1
"004084081","02",2,2,"32",1,2,"15",5,1
"004084081","03",3,1,"13",1,1,"23",4,4
"004084081","04",3,2,"11",1,1,"15",4,4
"004084081","05",3,1,"04",NA,NA,NA,NA,NA
"004084082","01",1,1,"72",2,NA,NA,1,1
"004054062","01",1,1,"27",2,NA,NA,1,1
"004054062","02",2,2,"25",2,NA,NA,1,1
"004054062","03",3,1,"09",1,1,"13",NA,NA
"004054062","04",3,1,"07",1,1,"12",NA,NA
"004054062","05",3,2,"04",NA,NA,NA,NA,NA
"004054065","01",1,1,"58",2,NA,NA,1,1
"004054065","02",2,2,"45",2,NA,NA,5,1
"004054065","03",3,2,"25",2,NA,NA,6,4
"004054065","04",3,2,"18",2,NA,NA,5,4
"004054065","05",3,2,"15",2,NA,NA,5,4
"004054065","06",3,1,"14",2,NA,NA,1,4
"004054065","07",3,1,"12",2,NA,NA,1,4
"004054065","08",3,1,"10",2,NA,NA,6,4
"004054065","09",3,2,"06",2,NA,NA,NA,NA
"004054065","10",3,1,"03",NA,NA,NA,NA,NA
"004054061","01",1,1,"27",2,NA,NA,1,1
"004054061","02",2,2,"26",1,2,"14",5,1
"004054061","03",3,1,"02",NA,NA,NA,NA,NA
"004054061","04",3,2,NA,NA,NA,NA,NA,NA
"004054064","06",3,1,"15",1,2,"15",6,4
"004054064","07",3,1,"11",1,1,"15",4,4
"004054064","08",3,1,"08",1,1,"13",NA,NA
"004054063","01",1,1,"44",2,NA,NA,1,1
"004054063","02",2,2,"54",2,NA,NA,1,1
"004054063","03",3,2,"18",2,NA,NA,1,4
"004054063","04",3,2,"17",1,2,"15",5,4
"004054063","05",3,2,"15",1,2,"15",5,4
"004054063","06",3,2,"13",1,2,"15",5,4
"004084082","02",2,2,"60",2,NA,NA,5,1
"004084082","03",3,1,"21",1,2,"15",1,4
"004034045","01",1,1,"36",1,2,"14",1,1
"004034045","02",2,2,"36",1,2,"02",1,1
"004034045","03",3,1,"17",1,2,"21",1,4
"004034045","04",3,1,"13",1,1,"21",4,4
"004034045","05",3,1,"12",1,1,"21",4,4
"004094096","01",1,1,"52",1,2,"02",1,1
"004094096","02",2,2,"44",2,NA,NA,1,1
"004094096","03",3,1,"19",1,1,"48",4,4
"004094096","04",3,2,"13",1,1,"23",4,4
"004094096","05",3,1,"11",1,1,"21",4,4
"004094099","01",1,2,"37",2,NA,NA,3,1
"004094099","02",3,1,"07",1,1,"11",NA,NA
"004094099","03",3,1,"04",NA,NA,NA,NA,NA
"004094097","01",1,1,"72",2,NA,NA,1,1
"004094097","02",2,2,"69",2,NA,NA,1,1
"004094097","03",3,1,"31",1,2,"22",1,1
"004094097","04",4,2,"23",1,2,"15",5,1
"004094097","05",5,2,"06",2,NA,NA,NA,NA
"004094097","06",5,2,"01",NA,NA,NA,NA,NA
"004034042","01",1,2,"36",2,NA,NA,1,2
"004034042","02",3,1,"16",1,2,"23",1,1
"004034042","03",3,1,"14",1,1,"23",4,4
"004084084","01",1,1,"37",1,2,"15",1,1
"004084083","01",1,1,"39",1,2,"14",1,1
"004084083","02",2,2,"32",2,NA,NA,1,1
"004084083","03",3,1,"12",1,1,"15",4,4
"004084083","04",3,1,"09",1,1,"13",NA,NA
"004034041","01",1,1,"32",1,2,"14",1,1
"004034041","02",2,2,"27",1,2,"02",1,1
"004034041","03",3,2,"10",1,1,"15",1,4
"004034041","04",3,2,"09",1,1,"14",NA,NA
"004034041","05",3,1,NA,NA,NA,NA,NA,NA
"004034043","01",1,1,"72",1,2,"01",1,2
"004034043","02",3,1,"36",1,2,"15",1,1
"004034043","03",4,2,"36",1,2,"14",1,1
"004034043","04",5,1,"13",1,1,"22",4,4
"004034043","05",5,1,"09",1,1,"14",NA,NA
"004084085","01",1,2,"72",2,NA,NA,3,2
"004064072","01",1,2,"38",2,NA,NA,1,2
"004064072","02",3,1,"22",1,2,"13",1,1
"004064072","03",3,1,"20",2,NA,NA,1,4
"004064072","04",3,1,"18",1,2,"15",1,4
"004064072","05",3,2,"17",2,NA,NA,1,4
"004064072","06",3,2,"14",2,NA,NA,1,4
"004064072","07",3,2,"10",1,1,"14",4,4
"004064073","01",1,1,"26",1,2,"02",1,1
"004064073","02",2,2,"25",2,NA,NA,1,1
"004064073","03",3,1,"04",NA,NA,NA,NA,NA
"004064073","04",3,2,"02",NA,NA,NA,NA,NA
"004064073","05",6,2,"70",2,NA,NA,6,2
"004064073","06",7,1,"23",1,2,"15",1,1
"004064073","07",8,2,"18",1,2,"22",5,1
"004064074","01",1,1,"27",2,NA,NA,1,1
"004064074","02",2,2,"23",2,NA,NA,1,1
"004064074","03",3,2,"01",NA,NA,NA,NA,NA
"004064075","01",1,1,"52",2,NA,NA,1,1
"004064075","02",2,2,"44",2,NA,NA,1,1
"004064075","03",3,2,"25",1,2,"02",1,4
"004064075","04",3,1,"22",1,2,"14",1,4
"004064075","05",3,2,"18",2,NA,NA,1,4
"004064075","06",3,2,"12",2,NA,NA,5,4
"004034043","06",5,2,"06",1,1,"11",NA,NA
"004064071","01",1,1,"51",2,NA,NA,1,1
"004064071","02",2,2,"50",2,NA,NA,5,1
"004064071","03",3,1,"24",1,2,"15",1,1
"004064071","04",3,2,"25",2,NA,NA,5,4
"004064071","05",3,1,"22",1,2,"12",1,4
"004064071","06",3,1,"21",1,2,"12",1,4
"004064071","07",3,1,"18",1,2,"15",1,4
"004064071","08",3,2,"19",2,NA,NA,1,4
"004064071","09",3,2,"16",2,NA,NA,1,4
"004064071","10",3,2,"14",2,NA,NA,1,4
"004064071","11",3,2,"12",2,NA,NA,6,4
"004064071","12",3,2,"10",1,1,"15",4,4
"004084084","02",2,2,"33",1,2,"23",5,1
"004084084","03",3,2,"13",1,1,"22",4,4
"004084084","04",3,2,"11",1,1,"21",4,4
"004084084","05",3,2,"09",1,1,"14",NA,NA
"004034044","01",1,1,"31",1,2,"23",1,1
"004034044","02",2,2,"21",1,2,"43",5,1
"004034044","03",3,2,"01",NA,NA,NA,NA,NA
"004064071","13",3,1,"07",1,1,"12",NA,NA
"004064071","14",3,1,"07",1,1,"12",NA,NA
"004064071","15",4,2,"23",1,2,"02",5,1
"004064071","16",5,1,NA,NA,NA,NA,NA,NA
"004064072","08",3,2,"08",1,1,"11",NA,NA
"004064072","09",3,1,"04",NA,NA,NA,NA,NA
"004064072","10",4,2,"27",1,2,"15",5,1
"004064074","04",3,1,NA,NA,NA,NA,NA,NA
"004064075","07",3,1,"10",1,1,"14",4,4
"004014015","01",1,1,"35",2,NA,NA,1,1
"004014012","01",1,1,"56",2,NA,NA,1,1
"004014012","02",2,2,"49",2,NA,NA,5,1
"004014012","03",3,2,"29",1,2,"15",5,4
"004014012","04",3,2,"25",1,1,"61",4,4
"004014012","05",3,1,"23",1,2,"23",1,4
"004014012","06",3,1,"18",1,2,"43",6,4
"004014013","01",1,1,"36",1,2,"15",1,1
"004014013","02",2,2,"34",1,2,"12",5,1
"004014013","03",3,1,"12",1,1,"15",4,4
"004014013","04",3,2,"09",1,1,"14",NA,NA
"004014013","05",3,2,"06",1,1,"11",NA,NA
"004014015","02",2,2,"31",1,2,"02",5,1
"004014015","03",3,1,"03",NA,NA,NA,NA,NA
"004014011","01",1,1,"51",2,NA,NA,1,1
"004014011","02",2,2,"44",2,NA,NA,5,1
"004014011","03",3,1,"22",1,2,"42",1,4
"004014011","04",3,1,"18",1,2,"22",1,4
"004014014","01",1,1,"40",1,2,"13",1,1
"004014014","02",2,2,"35",2,NA,NA,5,1
"004014014","03",3,1,"14",1,1,"23",4,4
"004014014","04",3,2,"10",1,1,"15",4,4
"004014014","05",3,2,"04",NA,NA,NA,NA,NA
"004014030","01",1,1,"40",2,NA,NA,1,1
"004014030","02",2,2,"28",2,NA,NA,5,1
"004014030","03",3,1,"13",1,2,"15",1,4
"004014030","04",3,2,"09",1,2,"12",NA,NA
"004014030","05",3,2,"11",1,2,"13",6,4
"004014030","06",3,2,"07",2,NA,NA,NA,NA
"004014030","07",3,2,"03",NA,NA,NA,NA,NA
"004014029","01",1,1,"56",2,NA,NA,1,1
"004014029","02",2,2,"55",2,NA,NA,1,1
"004014029","03",3,1,"31",2,NA,NA,1,4
"004014029","04",3,1,"27",1,2,"15",1,1
"004014029","05",3,1,"23",1,2,"21",1,4
"004014029","06",3,1,"20",1,2,"15",1,4
"004014029","07",3,2,"16",2,NA,NA,5,4
"004014029","08",3,1,"13",1,2,"21",1,4
"004014029","09",4,2,"18",2,NA,NA,5,1
"004014029","10",5,2,"02",NA,NA,NA,NA,NA
"004014027","01",1,1,"37",2,NA,NA,1,1
"004014027","02",2,2,"43",2,NA,NA,1,1
"004014027","03",3,1,"21",1,2,"15",1,4
"004014027","04",3,2,"19",1,2,"11",5,4
"004014027","05",3,2,"13",2,NA,NA,6,4
"004054057","01",1,1,"50",2,NA,NA,1,1
"004054057","02",2,2,"45",2,NA,NA,1,1
"004054057","03",3,1,"22",1,2,"02",1,1
"004054057","04",3,1,"20",1,2,"23",2,4
"004054057","05",3,2,"17",1,2,"02",5,4
"004054060","01",1,1,"53",1,2,"02",1,1
"004054060","02",2,2,"49",2,NA,NA,1,1
"004054060","03",3,1,"20",1,2,"22",1,1
"004054060","04",3,2,"19",1,2,"02",5,4
"004054060","05",3,1,"12",1,1,"22",4,4
"004054060","06",3,1,"15",1,2,"22",2,4
"004054060","07",3,1,"07",1,1,"11",NA,NA
"004054058","01",1,1,"57",2,NA,NA,1,1
"004054058","02",2,2,"53",2,NA,NA,1,1
"004054058","03",3,1,"27",1,1,"61",2,4
"004054058","04",3,2,"24",2,NA,NA,5,4
"004054058","05",3,1,"21",1,2,"15",1,4
"004054058","06",3,2,"20",2,NA,NA,5,4
"004054058","07",3,2,"17",2,NA,NA,5,4
"004054058","08",3,1,"13",1,1,"22",4,4
"004014028","01",1,1,"41",2,NA,NA,1,1
"004014028","02",2,2,"37",2,NA,NA,1,1
"004014028","03",3,2,"10",1,2,"13",1,4
"004014026","01",1,1,"40",2,NA,NA,1,1
"004014026","02",2,2,"35",2,NA,NA,1,1
"004014026","03",3,2,"13",2,NA,NA,1,4
"004014026","04",3,1,"11",1,2,"13",6,4
"004014026","05",3,1,"09",1,1,"13",NA,NA
"004014026","06",3,1,"07",2,NA,NA,NA,NA
"004014026","07",3,2,"06",2,NA,NA,NA,NA
"004014026","08",3,1,"02",NA,NA,NA,NA,NA
"004084086","01",1,1,"27",1,2,"03",1,1
"004084086","02",2,2,"21",2,NA,NA,1,1
"004084087","01",1,1,"28",1,2,"15",1,1
"004084087","02",2,2,"27",1,2,"03",5,1
"004084087","03",3,2,"10",1,1,"15",4,4
"004084087","04",3,2,"07",1,1,"11",NA,NA
"004084088","01",1,1,"48",2,NA,NA,1,1
"004084090","01",1,1,"65",2,NA,NA,1,1
"004084090","02",2,2,"57",2,NA,NA,5,1
"004084090","03",3,1,"33",1,2,"15",1,1
"004084090","04",3,1,"27",1,2,"15",1,1
"004084090","05",3,1,"17",1,1,"44",4,4
"004084090","06",3,2,"14",1,2,"15",1,4
"004084090","07",4,2,"31",1,2,"02",1,1
"004084090","08",4,2,"26",1,2,"23",1,1
"004084090","09",5,2,"09",1,1,"13",NA,NA
"004084090","10",5,1,"05",NA,NA,NA,NA,NA
"004084090","11",5,1,"04",NA,NA,NA,NA,NA
"004054059","01",1,1,"56",1,2,"15",1,1
"004054059","02",2,2,"46",2,NA,NA,1,1
"004054059","03",3,1,"21",1,2,"15",1,4
"004054059","04",3,2,"19",1,2,"02",5,4
"004054059","05",3,1,"16",1,2,"15",1,4
"004054059","06",3,1,"14",1,2,"14",2,4
"004054059","07",3,1,"12",1,1,"21",4,4
"004054057","06",3,1,"14",1,1,"23",4,4
"004054057","07",3,1,"10",1,1,"12",4,4
"004054057","08",4,2,"20",2,NA,NA,5,1
"004044051","01",1,1,"68",1,2,"13",1,1
"004044051","02",2,2,"44",2,NA,NA,1,1
"004044051","03",3,2,"30",2,NA,NA,1,4
"004044051","04",3,2,"17",2,NA,NA,5,4
"004044051","05",3,1,"24",1,2,"15",1,1
"004044051","06",3,1,"24",1,2,"15",1,4
"004044051","07",3,1,"21",1,2,"15",1,4
"004044051","08",3,2,"14",2,NA,NA,5,4
"004044051","09",3,2,"20",2,NA,NA,5,4
"004084086","03",3,1,"03",NA,NA,NA,NA,NA
"004084088","02",2,2,"51",2,NA,NA,1,1
"004084088","03",3,2,"25",1,2,"04",1,4
